ret_mean,ret_std,n
-2.7695598953658696e-05,8.684911164192436e-05,10
-3.576782675889234e-05,9.263480246395013e-05,10
-3.0677688900992985e-05,9.310810780667444e-05,10
-2.9703658856505832e-05,9.351475437671408e-05,10
-2.9790426986608944e-05,9.348363421749066e-05,10
-1.736214120897639e-05,9.359899397722036e-05,10
-1.9271200563353298e-05,9.296543088825525e-05,10
-1.2376742832709286e-05,9.467892243801581e-05,10
-1.6349660220082996e-05,9.493059157814952e-05,10
8.854680067549302e-06,6.612400581457573e-05,10
-4.145245674713749e-06,5.062264902437803e-05,10
8.85299030654041e-06,2.484739138807934e-05,10
8.85299030654041e-06,2.484739138807934e-05,10
7.878960262053258e-06,2.499919221348755e-05,10
7.850031237677246e-06,2.50094880541416e-05,10
4.92789008318395e-06,2.2501914534663412e-05,10
3.375381045367387e-06,2.339744260831144e-05,10
-3.943837531095174e-06,2.2212624999450238e-05,10
4.8218445702685745e-06,2.3802891035037478e-05,10
-3.924477215933031e-06,2.5664817904325157e-05,10
9.74363176475812e-07,3.0682117484105786e-05,10
9.74363176475812e-07,3.0682117484105786e-05,10
-3.924237241315076e-06,3.4524801168998314e-05,10
-1.1224280896915406e-05,4.075791996918377e-05,10
-7.077325176918503e-06,4.397671424186916e-05,10
-8.138059790396835e-06,4.3642335857822985e-05,10
-7.308828113250509e-06,4.356509354794288e-05,10
-7.338004724077862e-06,4.358471973903976e-05,10
-1.3596669496196424e-05,3.900452542875391e-05,10
-8.804137824558467e-06,3.720761985633432e-05,10
-1.370297821696731e-05,3.154751507650908e-05,10
-1.370297821696731e-05,3.154751507650908e-05,10
-8.804377799176421e-06,2.917405277534114e-05,10
1.1129614646299135e-05,4.450869843294379e-05,10
2.903662528241924e-06,4.5916929252449185e-05,10
-4.319252834439347e-06,5.181134458955409e-05,10
-3.4995343257238075e-06,5.1824970359175096e-05,10
1.2249171460265718e-05,6.406152507991603e-05,10
2.0927971751460994e-05,6.587865571598361e-05,10
2.3859207696397268e-05,6.549021819984315e-05,10
2.7349588226954767e-05,6.50056509515694e-05,10
1.84311094861056e-05,7.458662376263889e-05,10
1.842146702749625e-05,7.458927744724785e-05,10
4.8425572037658075e-06,6.442797235473976e-05,10
6.048074881315202e-06,6.358046174802932e-05,10
1.3319208711459752e-05,5.743316523282813e-05,10
1.6993114297414457e-05,5.772934113376856e-05,10
9.845185283796632e-07,4.584313625307375e-05,10
-4.43481646997812e-06,3.920884151331269e-05,10
-7.163555288991486e-06,3.751986053998543e-05,10
-8.850764764856133e-06,3.57558561628636e-05,10
-1.7354245650191836e-06,2.268327624088948e-05,10
-1.7257821064098345e-06,2.2684070859683757e-05,10
-8.772473321649876e-07,2.2521165140764548e-05,10
2.121586765313488e-06,2.0237596944680633e-05,10
2.121586765313488e-06,2.0237596944680633e-05,10
-1.6487599686865196e-06,1.592453987154475e-05,10
3.7028373400471716e-06,1.1230887848042474e-05,10
1.996054906772127e-06,1.0045659502635203e-05,10
-9.63610462978437e-08,1.2042063914289515e-05,10
-1.8031057483991476e-06,1.026574617007147e-05,10
1.8032038473059231e-06,1.0265790479628055e-05,10
6.180877096628734e-06,1.6717799628078886e-05,10
2.950803008150427e-06,2.0859194899712456e-05,10
2.854376655558877e-06,2.08716235476714e-05,10
-5.968374278175759e-06,3.5637020662331564e-05,10
-6.971267238631285e-06,3.559148439088564e-05,10
-1.4994372390664257e-05,3.8495022076249645e-05,10
-2.3220610941743215e-05,4.320699856559406e-05,10
-2.13210478798187e-05,4.382650826579383e-05,10
-1.183065088707913e-05,5.737099697492549e-05,10
-8.619063120818282e-06,6.006411405635208e-05,10
-1.2996736370141093e-05,5.7355236898011904e-05,10
-1.4684743377557651e-05,5.825929723038399e-05,10
-1.2678839849167289e-05,5.9159448763456063e-05,10
-1.1438238866068317e-07,5.4489454369366126e-05,10
8.885105717948428e-07,5.437887930598548e-05,10
-8.031405140251913e-06,7.086857357534133e-05,10
1.543345348269387e-05,8.190189550965691e-05,10
5.973470944609094e-06,8.903526309372757e-05,10
-3.6133524007220254e-06,8.325399214826332e-05,10
-8.628111221675727e-06,8.113937556079149e-05,10
-1.3228354426986222e-05,8.18963827558495e-05,10
-4.626070971847085e-06,8.210544114517642e-05,10
-7.384223145034952e-06,8.164604631405022e-05,10
-1.3951705453341123e-05,8.027170712020991e-05,10
-1.3951705453341123e-05,8.027170712020991e-05,10
-4.8300794590394606e-06,6.685773499607148e-05,10
-2.0165124144777558e-05,3.7830360185598844e-05,10
-1.775574497342447e-05,3.3025001824357326e-05,10
-2.457534560525998e-05,3.586973448263952e-05,10
-2.45849920914587e-05,3.58624032890125e-05,10
-2.556041843917445e-05,3.6634018073888335e-05,10
-2.9813839263947985e-05,3.069610157899826e-05,10
-1.831473323081756e-05,5.3236910778242934e-05,10
-1.5488957449283357e-05,5.340020146721036e-05,10
-2.1768537672373078e-05,5.50433487082799e-05,10
-1.6657140065012845e-05,5.33268520055617e-05,10
-1.6657140065012845e-05,5.33268520055617e-05,10
-8.603274165697173e-06,5.0285596544573536e-05,10
-6.3561895868535775e-06,4.776565224483157e-05,10
-1.7738179590720549e-06,5.054979633442365e-05,10
-7.88025165538997e-06,6.050377615528659e-05,10
3.4654915118892405e-06,7.056076316995857e-05,10
-1.0850665271200377e-05,6.098871852188977e-05,10
-1.796057756943137e-05,6.366862586281764e-05,10
-1.5308564658211844e-05,6.212725194045695e-05,10
-1.4305312190887599e-05,6.230267454745676e-05,10
-1.4305312190887599e-05,6.230267454745676e-05,10
-1.530857472347158e-05,6.194697616072295e-05,10
-1.7422216500284636e-05,6.344264195926829e-05,10
-2.1049361149982903e-05,6.039474804536483e-05,10
-2.3608723297263712e-05,6.525126499039205e-05,10
-4.3080029682252e-05,4.905378031044557e-05,10
-3.95107302874953e-05,5.091428738957401e-05,10
-3.240081798926431e-05,5.097727671273115e-05,10
-2.8773250677394113e-05,5.195227588587121e-05,10
-3.316441565345274e-05,5.109881342532249e-05,10
-4.1947131269126635e-05,5.2298899923760714e-05,10
-3.8057301292337974e-05,5.700067107254844e-05,10
-3.863895498164016e-05,5.735582862518462e-05,10
-4.1418512307500596e-05,5.540648914531888e-05,10
-2.0439471607847093e-05,5.2560738841786544e-05,10
-2.7008259524841096e-06,5.7004470827262335e-05,10
-2.7008259524841096e-06,5.7004470827262335e-05,10
2.279179230191275e-06,5.9391947115222026e-05,10
2.6266041504685587e-06,5.938729468755614e-05,10
3.27331355058913e-06,5.8857042797413e-05,10
1.545318823407138e-05,4.981851345562644e-05,10
8.16631459245043e-06,5.131492604317531e-05,10
2.0944858576688042e-05,4.4389337368462524e-05,10
2.7189108548442143e-05,4.260518751893217e-05,10
1.438164382451257e-05,4.80807667011656e-05,10
5.434206111998296e-06,4.023981970288961e-05,10
5.434206111998296e-06,4.023981970288961e-05,10
4.542009293229121e-07,3.709804670116594e-05,10
1.0677600904562823e-07,3.708288642058031e-05,10
3.851231584983683e-06,3.4682630291556134e-05,10
2.4069209289068195e-05,8.15096549066363e-05,10
3.185626129492691e-05,7.903072248284488e-05,10
3.072569651109136e-05,7.874148638483288e-05,10
2.631542337331316e-05,7.914305849789029e-05,10
3.239496031808287e-05,7.387598275935522e-05,10
3.241425536393283e-05,7.386660628753816e-05,10
3.2404607842861924e-05,7.387131637057604e-05,10
3.8617612007896265e-05,7.345465043816838e-05,10
4.054699653424088e-05,7.257573346851635e-05,10
3.982349129606488e-05,7.305930959676587e-05,10
1.2243517133148086e-05,3.019116320160011e-05,10
5.943365409821766e-06,2.941467068546154e-05,10
3.86218212988787e-07,2.6580467199821652e-05,10
1.6210965012586342e-06,2.684605428104575e-05,10
-1.9260874396520576e-07,2.756357771943004e-05,10
-4.145021621826395e-07,2.756905993497195e-05,10
-4.1450220219507725e-07,2.756905993445909e-05,10
-7.630852817075429e-06,1.6668082936472672e-05,10
-8.556880826438018e-06,1.5198471839634488e-05,10
-7.833375588262026e-06,1.543869704161694e-05,10
-1.6632262746618665e-05,4.043066667621327e-05,10
-1.621768236659271e-05,4.042378946654348e-05,10
-2.1409001844630017e-05,4.3037991661476366e-05,10
-2.2643880132899863e-05,4.212933343711177e-05,10
-2.1216154954417642e-05,4.254256375680357e-05,10
-2.1553933549023352e-05,4.238639128010526e-05,10
-1.6323830293296647e-05,4.8161543107078985e-05,10
-1.1673110015331112e-05,5.099839939166041e-05,10
-1.2676466532313136e-05,5.062119140289463e-05,10
-8.37310834018723e-06,5.3562292861358665e-05,10
2.199889142314726e-05,6.359220716336319e-05,10
2.3494454425421198e-05,6.279744048994011e-05,10
2.986275341899658e-05,5.581536730992324e-05,10
2.981452006215468e-05,5.5844241769623774e-05,10
3.458009019445818e-05,5.468172737617389e-05,10
3.5120467161431354e-05,5.4267828913775395e-05,10
2.9900011466788e-05,5.494848578278768e-05,10
4.159017931049114e-05,6.750340434545014e-05,10
4.159982408384888e-05,6.749680831870634e-05,10
3.728682111930892e-05,6.876116125509108e-05,10
8.741372923437573e-06,6.381298164942541e-05,10
8.741372923437573e-06,6.381298164942541e-05,10
8.741372923437573e-06,6.381298164942541e-05,10
9.861311584202782e-07,6.951614588971035e-05,10
-3.403106431010272e-06,6.787228480789542e-05,10
-4.377411122324925e-06,6.78879341439648e-05,10
-4.377411122324925e-06,6.78879341439648e-05,10
-1.971495279414759e-05,3.98047311706534e-05,10
-1.8740636708314273e-05,4.0457436071908525e-05,10
-1.2441421664033392e-05,4.790189306399774e-05,10
-1.5042486821159606e-06,3.368878652482973e-05,10
-1.5042486821159606e-06,3.368878652482973e-05,10
-1.6971681517374826e-06,3.368473883500031e-05,10
6.3088728040283645e-06,2.0432600868267533e-05,10
6.3088728040283645e-06,2.0432600868267533e-05,10
7.283177495343018e-06,1.980478521668984e-05,10
7.283177495343018e-06,1.980478521668984e-05,10
7.283177495343018e-06,1.980478521668984e-05,10
6.096651212572635e-06,1.998918101641488e-05,10
9.646774612459551e-09,1.3346127224180854e-06,10
-1.9291864896686662e-07,1.4818438103315372e-06,10
1.1928458221177608e-12,1.6281117997252858e-06,10
1.9292066246734408e-07,1.4818440574606733e-06,10
1.4276048772687844e-06,4.740134337105389e-06,10
2.1319990217705253e-11,6.883150925403367e-06,10
1.4276252575218252e-06,8.231538680572904e-06,10
1.4276252575218252e-06,8.231538680572904e-06,10
1.4276252575218252e-06,8.231538680572904e-06,10
1.6301906811011512e-06,8.16174483358237e-06,10
4.128991593077558e-11,9.578901089266732e-06,10
1.6302106510268644e-06,1.053525442509853e-05,10
-1.9285527984580498e-07,1.1958929852359247e-05,10
9.710554060848864e-09,1.1979697219650488e-05,10
-1.4275394946472452e-06,1.0876436262143319e-05,10
1.4276480001629289e-06,1.0876450160214384e-05,10
4.406263132139543e-11,9.895290690510574e-06,10
4.406263132139543e-11,9.895290690510574e-06,10
-1.4275394946472452e-06,1.0876436262143319e-05,10
6.444288436213697e-11,1.1966879209681756e-05,10
6.444288436213697e-11,1.1966879209681756e-05,10
-2.633286063502549e-06,1.1358261828467695e-05,10
-1.0127860633146747e-06,1.0298043407654682e-05,10
-1.2153518972213284e-06,1.0251452711615937e-05,10
-1.2057058074277372e-06,1.0252768658006781e-05,10
-2.6429558338314506e-06,8.736656494930769e-06,10
-2.6333097440378594e-06,8.739951426345854e-06,10
4.446919477896216e-06,2.4882027462002046e-05,10
-2.2139351978367473e-07,3.211350424263485e-05,10
2.9521416573974337e-06,3.5131619115321984e-05,10
5.874785487303136e-06,3.475280540872322e-05,10
7.07088665020672e-06,3.4269521352494616e-05,10
9.51117527074885e-06,3.456996718480541e-05,10
1.5867343903464004e-05,3.827202368713703e-05,10
1.846172885373587e-05,3.79622478228275e-05,10
1.8471374942607977e-05,3.795702018678124e-05,10
1.8461728852814384e-05,3.7962220589522804e-05,10
1.138149963088031e-05,3.345008907004662e-05,10
2.1933066605106523e-05,2.3152325940800843e-05,10
1.7331927490393807e-05,2.2395090371293143e-05,10
9.20187876340961e-06,3.4720884988192504e-05,10
2.6330544471464544e-05,6.152660219810382e-05,10
2.2540257591896484e-05,6.281906077028024e-05,10
1.8093402726759857e-05,6.114417334179202e-05,10
1.5392943539549454e-05,6.135018481368827e-05,10
1.877757476808073e-05,6.134024726591038e-05,10
1.8054387444343956e-05,6.162818392416137e-05,10
1.8064030011732955e-05,6.162505266103668e-05,10
3.2286010813697975e-05,8.159399251101873e-05,10
2.1652246152503717e-05,9.247316663052772e-05,10
2.828723460686078e-05,8.771531790628213e-05,10
-1.3564722960546228e-06,8.406991867831838e-05,10
-1.1086276598126776e-05,9.098951696808262e-05,10
-1.3005234434004808e-05,9.048326133633244e-05,10
-1.2899162217627768e-05,9.04995654183855e-05,10
-1.6283793446159046e-05,8.918036267532956e-05,10
-1.4557623019206822e-05,8.954136642569198e-05,10
-3.1970231024303073e-06,9.837805375291377e-05,10
-2.186503144849805e-05,7.267899780002141e-05,10
-1.1231266787303795e-05,6.645952642183852e-05,10
-2.3887511234166324e-06,7.361701072572543e-05,10
3.010481494858386e-06,6.509142437592477e-05,10
1.4099930144828576e-05,5.1571960832485154e-05,10
2.050269009050698e-05,5.3550251944357264e-05,10
2.054125648269789e-05,5.353405904902777e-05,10
2.240217939633027e-05,5.30620375653269e-05,10
2.9787656433133414e-05,5.619586676780271e-05,10
3.345752911769751e-05,6.30634831835902e-05,10
3.7082034161595165e-05,6.196505285999697e-05,10
3.517345289102414e-05,6.350882084225569e-05,10
2.632129774381431e-05,6.13957514110112e-05,10
3.221289774197888e-05,5.328265725927804e-05,10
3.221289774197888e-05,5.328265725927804e-05,10
2.5810142261395442e-05,5.289325065674994e-05,10
2.5771571404109573e-05,5.2913909179430594e-05,10
2.3901008887272646e-05,5.3522371867663765e-05,10
1.5522188351391187e-05,4.949565693554142e-05,10
4.7243357945703226e-07,1.4279101823402491e-05,10
-3.152074735468524e-06,6.808631008360558e-06,10
-1.2531330681020414e-06,3.896016169623444e-06,10
-1.243493584779376e-06,3.899314012200193e-06,10
-9.639600406785575e-09,8.440389101878562e-08,10
-9.639600406785575e-09,8.440389101878562e-08,10
-1.1567524664801709e-07,3.7416898765445784e-07,10
-1.0603562023980828e-07,3.81411218361152e-07,10
-1.156752438613573e-07,3.8235748663976285e-07,10
-7.528539376433496e-06,2.33700296701875e-05,10
-7.518899773228949e-06,2.337345550999746e-05,10
-7.528539377366083e-06,2.3369985490740492e-05,10
-6.516305561621305e-06,2.3939931517782546e-05,10
-6.516305561621305e-06,2.3939931517782546e-05,10
-6.516305561621305e-06,2.3939931517782546e-05,10
1.0893953997770377e-05,6.209995234109179e-05,10
1.1009629247216157e-05,6.207608380581867e-05,10
1.0990350016670813e-05,6.20798463305769e-05,10
1.4527701532651704e-05,6.237890383671998e-05,10
2.632595216378597e-05,5.4417097438064335e-05,10
2.632595216378597e-05,5.4417097438064335e-05,10
2.03408836087271e-05,6.057697684818619e-05,10
1.5550410608311527e-05,6.331559131421633e-05,10
1.5550410608311527e-05,6.331559131421633e-05,10
1.5550410608311527e-05,6.331559131421633e-05,10
-4.500861935707867e-06,3.105753302144956e-05,10
-5.917793184562203e-06,3.115245211089488e-05,10
-5.946710558557555e-06,3.1146482182719516e-05,10
-9.46478284771235e-06,2.779100459817766e-05,10
-1.4669495656594034e-05,2.062596356379403e-05,10
-2.192781739958072e-05,2.675162731910114e-05,10
-1.5942748844521847e-05,2.386378210921263e-05,10
-1.1152319916141185e-05,2.3779073405782565e-05,10
-1.666748299589127e-06,4.123451598113991e-05,10
-1.666748299589127e-06,4.123451598113991e-05,10
2.516487764903097e-06,4.056184771477882e-05,10
5.244288415118259e-06,4.023091866487243e-05,10
3.962353571318466e-06,4.0629100454097386e-05,10
5.273222972679292e-06,4.069846536168998e-05,10
5.774473862907303e-06,4.0546082254189545e-05,10
1.3032795605893988e-05,3.0115421471923136e-05,10
1.877743039653268e-05,3.271959839428484e-05,10
1.6521927866475215e-05,3.4136662079047124e-05,10
9.185678432732659e-06,2.0650884021765733e-05,10
5.475045000624679e-06,2.529606216561199e-05,10
3.932821920760165e-06,2.5091525665399044e-05,10
8.57846305287735e-06,3.0661587361724115e-05,10
1.3561314206655961e-05,3.079417075815491e-05,10
-2.56229831715471e-06,5.9700982031773474e-05,10
-2.244223634828568e-06,5.970636449879909e-05,10
-6.4564078354756305e-06,6.100219723259564e-05,10
-4.759525050057612e-06,6.317459874110233e-05,10
-6.696934106287244e-06,6.373396312807722e-05,10
2.055296329106504e-06,7.332335970247652e-05,10
5.765929761214483e-06,7.204916425274625e-05,10
5.765929761214483e-06,7.204916425274625e-05,10
8.77258351387189e-06,7.510618076296221e-05,10
5.563158047572347e-06,7.446220535915731e-05,10
2.037590117002219e-05,5.17660958877021e-05,10
2.4288481705470043e-05,5.154113719830987e-05,10
3.4407855572671234e-05,4.6766484912182855e-05,10
2.696633799661452e-05,4.559908626949814e-05,10
3.0166335397940892e-05,4.198864214585627e-05,10
2.650138468347496e-05,3.5428667610413465e-05,10
2.866931758354063e-05,3.4271212244093365e-05,10
2.866931758354063e-05,3.4271212244093365e-05,10
1.7962209527555562e-05,2.950298380253291e-05,10
1.9233975025179095e-05,2.9136044842476456e-05,10
2.584361890026754e-05,3.167447758261478e-05,10
1.7499204124116206e-05,3.809834990493099e-05,10
1.1592014457562084e-05,3.5421811973814125e-05,10
-5.895217695117694e-06,6.901600763016334e-05,10
-5.904853650662289e-06,6.901508486319643e-05,10
-1.3141455554399606e-05,6.346704408345867e-05,10
-1.530938845446528e-05,6.250849066655034e-05,10
-1.531902497827753e-05,6.250587565323338e-05,10
-1.4577279781557984e-05,6.252192596371348e-05,10
-1.6812723057491042e-05,6.16473237371602e-05,10
-2.3422366932579485e-05,5.494987345943742e-05,10
-2.187189910184406e-05,5.451480031299756e-05,10
-2.1881536048196092e-05,5.451051261555468e-05,10
-7.034827451590786e-06,1.1316653043144056e-05,10
1.233891656360342e-06,3.067650997832043e-05,10
1.233891656360342e-06,3.067650997832043e-05,10
-8.76869668201552e-06,4.437333558435448e-05,10
-8.759060158203269e-06,4.437543862460929e-05,10
-7.766498954009382e-06,4.445498516795982e-05,10
-7.265394645383783e-06,4.4517694697020335e-05,10
-7.265394645383783e-06,4.4517694697020335e-05,10
3.190067623837223e-07,4.685618161182211e-05,10
3.1900679303698e-07,4.6856181611520175e-05,10
2.631875183423116e-06,4.595259043136683e-05,10
-6.6390865387400135e-06,3.635708020982607e-05,10
-1.4387270558102738e-05,4.251902874898433e-05,10
-4.384682219726877e-06,3.0080104285708615e-05,10
-5.396650332900599e-06,3.008642743882275e-05,10
4.3858065696400494e-06,4.4467733964613715e-05,10
-5.877542288823534e-06,5.595329919145408e-05,10
-5.877542288823534e-06,5.595329919145408e-05,10
-9.086698065230436e-06,5.343931823311066e-05,10
-1.0580556631978322e-05,5.336882799016879e-05,10
-1.0252901466289988e-05,5.34286776099048e-05,10
-9.732555675079358e-06,5.345650281033817e-05,10
-1.9843716557166324e-06,4.786879378470039e-05,10
-3.4878969889073906e-06,4.803537430662948e-05,10
-2.4759288757336683e-06,4.798670965644704e-05,10
-1.2248748409338096e-05,3.288819854404647e-05,10
-7.276731722294372e-06,1.8171097922560285e-05,10
-7.276731722294372e-06,1.8171097922560285e-05,10
-8.78024981005865e-06,1.6680737099654587e-05,10
